ID,Paikannimi,Paikanlaji,Kartan numero,Kerääjän karttanumero,X,Y,Pistesij.viite,Pitäjä,Kerääjä,Vuosi,Aakkonen,Kuvatiedosto,Jatko,PEX,Muut nimet,Todellinen pitäjä,KarttaID,X_euref,Y_euref,HuomioKotus,Kokoelma,Kuvalinkki,RerSer,Emolippu,wgs84_long,wgs84_lat
1748,Klasikari,kari,114208+114205,,6,53,2,Ahlainen,"Miikkulainen, Raija",1986,K,00001748_F.jpg,,,,,1482,206483.882662252,6850242.61710088,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001748_F.jpg,1618,,21.4507348831,61.6726737288
1749,Klasikari,kari,114208+114205,,9,57,1,Ahlainen,"Miikkulainen, Raija",1986,K,00001749_F.jpg,,,,,1482,209880.396290553,6854182.57294325,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001749_F.jpg,1619,,21.5083286165,61.7104609959
1750,Klasikari,luoto,,,,,,Ahlainen,"Eloranta, Aino",1962,K,00001750_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001750_F.jpg,1620,,-1,-1
304,Klasila,H,,,,,,Aitolahti,"Haavio, Heikki",1972,K,00000088_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_K_00000088_F.jpg,5876,,-1,-1
305,Klasila,talo,212312,1,92,25,31,Aitolahti,"Kivikuru, Ullamaija",1963,K,00000089_F.jpg,,,,,1487,332778.45963261,6826822.75871069,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_K_00000089_F.jpg,5877,,23.8539594329,61.5386334005
306,Klasilankylä,asumusryhmä,212312,1,92,25,31,Aitolahti,"Kivikuru, Ullamaija",1963,K,00000090_F.jpg,,,,,1487,332779.941744999,6826822.01765449,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_K_00000090_F.jpg,5878,,23.8539879396,61.5386273999
779,Klasinalustapalsta,viljelysmaa,231109,3,89,14,2,Alahärmä,"Peltola, Tuula",1972,K,00000267_F.jpg,,,,,1510,289870.741820262,7011161.42100009,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000267_F.jpg,8840,,22.8253469417,63.1681676851
780,Kleemola,talo,,,3,j,,Alahärmä,"Pitkänen, Hillevi",1954,K,00000268_F.jpg,,,,,1499,291492.988262899,7013777.03309007,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000268_F.jpg,8841,,22.8541239306,63.1925237131
781,Kleemola,talo,,,3,c,,Alahärmä,"Pitkänen, Hillevi",1954,K,00000269_F.jpg,,,,,1499,291820.246552227,7020770.0011067,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000269_F.jpg,8842,,22.8516353045,63.2553108507
782,Kleimola,talo,,,3,j,,Alahärmä,"Pitkänen, Hillevi",1954,K,00000270_F.jpg,,,,,1499,291492.988262899,7013777.03309007,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000270_F.jpg,8843,,22.8541239306,63.1925237131
783,Kleimola,talo,,,3,c,,Alahärmä,"Pitkänen, Hillevi",1954,K,00000271_F.jpg,,,,,1499,291820.246552227,7020770.0011067,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000271_F.jpg,8844,,22.8516353045,63.2553108507
784,Klemola,tila,231109,2,92,15,,Alahärmä,"Viitala, Pirjo",1972,K,00000272_F.jpg,,,,,1513,292412.45352276,7012560.75726319,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000272_F.jpg,8845,,22.8739015425,63.1821672126
785,Klemola,talo,,,3,c,,Alahärmä,"Pitkänen, Hillevi",1954,K,00000273_F.jpg,,,,,1499,291820.246552227,7020770.0011067,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000273_F.jpg,8846,,22.8516353045,63.2553108507
786,Klemppares-Matti,H,,,,,,Alahärmä,"Laita, Leo",1961,K,00000274_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000274_F.jpg,8847,,-1,-1
787,Klinkahdos,pelto,,1,10,D,11,Alahärmä,"Lillbacka, Eila",1968,K,00000275_F.jpg,,,,,1506,289434.235460329,7029955.87445138,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000275_F.jpg,8848,,22.7922502806,63.3361403222
1751,Klinkkuveräjä,veräjä,V:3/11,I,6,J,,Ahlainen,"Vasama, Marjatta",1963,K,00001751_F.jpg,,,,,1457,212647.172769686,6854218.27177537,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001751_F.jpg,1621,,21.5603640836,61.7128632029
17,Klintiö,saari,,,,,,Ahvenanmaa,"Pitkänen, Ritva Liisa",1982,K,00000001_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Ahvenanmaa\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Ahvenanmaa_K_00000001_F.jpg,5519,,-1,-1
1752,klobba,A,,,,,,Ahlainen,"Kleemola, Tarja",1969,K,00001752_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001752_F.jpg,1622,,-1,-1
1753,Klobbit,kari,114208+114205,,5,54,6,Ahlainen,"Miikkulainen, Raija",1986,K,00001753_F.jpg,,,,,1482,205390.303725016,6851500.80388734,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001753_F.jpg,1623,,21.428143432,61.6830779269
1754,Klokkerkääly,pelto,114211,,14,54,12,Ahlainen,"Miikkulainen, Raija",1986,K,00001754_F.jpg,,,,,1483,214556.236594315,6851198.67899506,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001754_F.jpg,1624,,21.6010440955,61.6873026851
1755,Klomppu,pelto,V:3/12,I,4,G,3,Ahlainen,"Mäenpää, Marja-Liisa",1967,K,00001755_F.jpg,,,,,1469,222101.965690028,6854558.46462293,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001755_F.jpg,1625,,21.7379173958,61.7228739431
1756,Kloperholma,kallio,,2,1,J,2,Ahlainen,"Peltola, Satu-Liisa",1966,K,00001756_F.jpg,,,,,1467,217220.525517875,6842580.67727441,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001756_F.jpg,1626,,21.6645056912,61.6122467099
1757,kloppa,M,,,,,,Ahlainen,"Miikkulainen, Raija",1986,K,00001757_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001757_F.jpg,1627,,-1,-1
1758,kloppi,M,,,,,,Ahlainen,"Miikkulainen, Raija",1986,K,00001758_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001758_F.jpg,1628,,-1,-1
1759,Kloppikari,luoto,,,,,,Ahlainen,"Eloranta, Aino",1962,K,00001759_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001759_F.jpg,1629,,-1,-1
788,Klumppuhaka,pelto,,1,10,E,14,Alahärmä,"Lillbacka, Eila",1968,K,00000276_F.jpg,,,X,,1506,289374.720876994,7029065.47445138,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000276_F.jpg,8849,,22.7922308645,63.3281356287
789,Klumppuketo,pelto,231208,III,B,10,,Alahärmä,"Laakso, Maija",1954,K,00000277_F.jpg,,,,,1502,290961.560588489,7023813.75648809,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000277_F.jpg,8851,,22.8306421394,63.2820572575
790,Klumpputie,tie,,1,10,E,12,Alahärmä,"Lillbacka, Eila",1968,K,00000278_F.jpg,,,,,1506,289413.366710306,7029005.18695142,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000278_F.jpg,8852,,22.7930793267,63.3276187535
791,Klupukoivisto,Viljelysaukea,,,6,D,2,Alahärmä,"Laita, Leo",1961,K,00000279_F.jpg,,,,,1503,295108.08657906,7030213.99709723,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000279_F.jpg,8853,,22.9049503726,63.3417452686
18,Klyndan,saari,,,,,,Ahvenanmaa,"Pitkänen, Ritva Liisa",1982,K,00000002_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Ahvenanmaa\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Ahvenanmaa_K_00000002_F.jpg,5520,,-1,-1
792,Knapina,tila,231204,,88,18,,Alahärmä,"Sjöblom, Sirkka-Liisa",1984,K,00000280_F.jpg,,,,,1515,288414.047960427,7015559.53758662,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000280_F.jpg,8854,,22.7907789038,63.2066824283
1760,Knappikari,saari,V:2/20,V,11,D,,Ahlainen,"Vasama, Marjatta",1963,K,00001760_F.jpg,,,,,1462,206367.124953299,6849787.24720493,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001760_F.jpg,1630,,21.4492720733,61.6685158074
1761,Kneterinokka,niemeke,V:3/16,1,9,I,11,Ahlainen,"Peltola, Satu-Liisa",1967,K,00001761_F.jpg,,,,,1466,214599.19031121,6844473.25938727,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001761_F.jpg,1631,,21.6123558004,61.627227649
1762,Knuutila,talo,114208+114205,,11,56,,Ahlainen,"Miikkulainen, Raija",1986,K,00001762_F.jpg,,,,,1482,211445.622056309,6853624.24089924,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001762_F.jpg,1632,,21.5386821124,61.7066525619
1763,Knuutila,talo,114211,,15,52,,Ahlainen,"Miikkulainen, Raija",1986,K,00001763_F.jpg,,,,,1483,215444.034790077,6849625.86389028,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001763_F.jpg,1633,,21.6202017961,61.6739049212
1764,Knuutila,talo,,,,,,Ahlainen,"Kleemola, Tarja",1969,K,00001764_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001764_F.jpg,1634,,-1,-1
1765,Knuutila,talo,V:3/11,I,5,K,,Ahlainen,"Vasama, Marjatta",1962,K,00001765_F.jpg,,,,,1457,211556.070636328,6853326.25076389,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001765_F.jpg,1635,,21.5412333175,61.7040727257
1766,Knuutila,,,,,,,Ahlainen,"Vasama, Marjatta",1962,K,00001766_F.jpg,J,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001766_F.jpg,1636,1635,-1,-1
793,Knuuttila,talo,,,,,,Alahärmä,"Kojonen, Eero",1958,K,00000281_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000281_F.jpg,8855,,-1,-1
794,Knuuttila,kylä,,,,,,Alahärmä,"Laita, Leo",1961,K,00000282_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000282_F.jpg,8856,,-1,-1
795,Knuuttila,talo,231208,III,A,10,,Alahärmä,"Laakso, Maija",1954,K,00000283_F.jpg,,,,,1502,289962.562322503,7023860.53215346,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000283_F.jpg,8857,,22.8107195152,63.281892293
1767,Knyyly,luola,114211,,14,56,8,Ahlainen,"Miikkulainen, Raija",1986,K,00001767_F.jpg,,,,,1483,214177.743678949,6853724.78299382,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001767_F.jpg,1637,,21.5899598146,61.7095968548
1770,Kobbholma,saari,114207+114204,,9,49,1,Ahlainen,"Miikkulainen, Raija",1974,K,00001770_F.jpg,,,,,1477,209442.038213085,6846441.93003084,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001770_F.jpg,1640,,21.512399998,61.6409606133
796,Kodanmäki,mäki,,,3,G,2,Alahärmä,"Laita, Leo",1961,K,00000284_F.jpg,,,,,1503,292473.713743051,7028090.24069828,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000284_F.jpg,8858,,22.8552030338,63.3212161912
1768,Kofferi,pelto,114211,,15,60,8,Ahlainen,"Miikkulainen, Raija",1986,K,00001768_F.jpg,,,,,1483,215202.172222955,6857190.77905665,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001768_F.jpg,1638,,21.6038193427,61.7413352314
406,Kohko,pelto,,,,,,Akaa,"Linkoaho, Sirkka",1950,K,00000135_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Akaa\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Akaa_K_00000135_F.jpg,7075,,-1,-1
1043,Köhkörönen,suo,231208,III,E,6,,Alahärmä,"Laakso, Maija",1954,K,00000531_F.jpg,,,,,1502,294145.659623873,7027669.37039353,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000531_F.jpg,9124,,22.8890305272,63.3184138671
1044,Köhköröneva,suo,,,5,G,1,Alahärmä,"Laita, Leo",1961,K,00000532_F.jpg,,,,,1503,294403.052619246,7027768.16907123,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000532_F.jpg,9125,,22.8940287469,63.3194461759
797,Kohtavainio,pelto,,1,8,A,2,Alahärmä,"Lillbacka, Eila",1968,K,00000285_F.jpg,,,,,1506,287145.242753329,7032560.21715661,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Alahärmä\K\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Alahärmä_K_00000285_F.jpg,8859,,22.7432089724,63.3580951362
307,Koikankorpi,suo,212312,1,93,28,,Aitolahti,"Kivikuru, Ullamaija",1963,K,00000091_F.jpg,,,,,1487,333996.358189085,6829604.70119006,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_K_00000091_F.jpg,5879,,23.8743235592,61.5640958368
308,Koikanniittu,niitty,,1,34,33,2,Aitolahti,"Rikala, Heli",1974,K,00000092_F.jpg,,,X,,1493,334499.302966106,6830178.05014836,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_K_00000092_F.jpg,5881,,23.8832608855,61.5694514202
308,Koikansuo,suo,,1,34,32,1,Aitolahti,"Rikala, Heli",1974,K,00000092_F.jpg,,,X,,1493,334735.127474634,6829772.96450071,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_K_00000092_F.jpg,5880,,23.8880583111,61.5659214207
1769,Koirahauta,syvänne,,,,,,Ahlainen,"Happonen, Raija",1969,K,00001769_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001769_F.jpg,1639,,-1,-1
1771,Koirahauta,syvänne,,,,,151,Ahlainen,"Aronsson, Matti",1972,K,00001771_F.jpg,,,,,7896,-1,-1,x,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001771_F.jpg,1641,,-1,-1
309,Koirainniemi,niemi,212312,1,93,25,3,Aitolahti,"Kivikuru, Ullamaija",1963,K,00000093_F.jpg,,,,,1487,334112.546046493,6826692.33282084,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_K_00000093_F.jpg,5882,,23.8791316459,61.5380398197
1772,Koirakivi,kivi,114208+114205,,12,58,7,Ahlainen,"Miikkulainen, Raija",1986,K,00001772_F.jpg,,,,,1482,212088.819296965,6855888.11505095,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001772_F.jpg,1642,,21.5472078118,61.7273666633
1773,Koiraniittu,niitty,V:3/17,II,4,J,9,Ahlainen,"Mäenpää, Marja-Liisa",1967,K,00001773_F.jpg,,,,,1470,221841.813914706,6851375.81625642,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001773_F.jpg,1643,,21.7378789252,61.6942352752
1774,Koirankuoppalato,lato,V:2/20,V,10,C,,Ahlainen,"Vasama, Marjatta",1963,K,00001774_F.jpg,,,,,1462,205661.328540097,6850874.09595556,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\K\kotus-201214_0001_AHLAINEN_00001774_F.jpg,1644,,21.4342517352,61.677686373
407,Koiranluhta,niitty,,,,,,Akaa,"Linkoaho, Sirkka",1950,K,00000136_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Akaa\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Akaa_K_00000136_F.jpg,7076,,-1,-1
408,Koiranoja,puro,,,,,,Akaa,"Linkoaho, Sirkka",1950,K,00000137_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Akaa\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Akaa_K_00000137_F.jpg,7077,,-1,-1
409,Koiranoja,,,,,,,Akaa,"Linkoaho, Sirkka",1950,K,00000138_B.jpg,J,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Akaa\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Akaa_K_00000138_B.jpg,7078,7077,-1,-1
410,Koiranojanniitty,niitty,,,,,,Akaa,"Linkoaho, Sirkka",1950,K,00000139_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Akaa\K\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Akaa_K_00000139_F.jpg,7079,,-1,-1
