"17","Aarnela","maa","V:3/11","I","6","K","9","Ahlainen","Vasama, Marjatta","1963","A","00000017_F.jpg","","","","","1457","212772.4304587996","6853082.368119583","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000017_F.jpg","15",""
"18","Aarunala","pelto","114211","","17","58","9","Ahlainen","Miikkulainen, Raija","1986","A","00000018_F.jpg","","","","","1483","217093.4840334553","6855169.588459482","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000018_F.jpg","16",""
"20","Abessinia","pelto","114211","","16","58","3,4","Ahlainen","Miikkulainen, Raija","1986","A","00000020_F.jpg","","","","","1483","216400.2848243165","6855307.152379695","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000020_F.jpg","17",""
"21","Abrodinnokka","niemeke","","1","7","I","2","Ahlainen","Peltola, Satu-Liisa","1966","A","00000021_F.jpg","","","","","1466","212650.1966203394","6844539.556068304","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000021_F.jpg","18",""
"22","ahde","A","","","","","","Ahlainen","Miikkulainen, Raija","1986","A","00000022_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000022_F.jpg","19",""
"23","ahde","A","","","","","","Ahlainen","Norrbacka, Hilkka","1977","A","00000023_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000023_F.jpg","20",""
"24","ahde","A","","","","","","Ahlainen","Lenko, Marja","1967","A","00000024_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000024_F.jpg","21",""
"25","Ahlainen","kaupunginosa","","","","","","Ahlainen","Norrbacka, Hilkka","1977","A","00000025_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000025_F.jpg","22",""
"26","Ahlainen","pitäjä","","","","","","Ahlainen","Kleemola, Tarja","1969","A","00000026_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000026_F.jpg","23",""
"27","Ahlainen","pitäjä","","","","","","Ahlainen","Kleemola, Tarja","1969","A","00000027_F.jpg","J","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000027_F.jpg","24","23"
"28","Ahlainen","pitäjä","","","","","","Ahlainen","Mäenpää, Marja-Liisa","1967","A","00000028_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000028_F.jpg","25",""
"29","Ahlainen","M","","","","","","Ahlainen","Sarmila, Hanna","1960","A","00000029_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000029_F.jpg","26",""
"30","Ahlainen","pitäjä","","","","","","Ahlainen","Vasama, Marjatta","1962","A","00000030_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000030_F.jpg","27",""
"31","Ahlainen","pitäjä","","","","","","Ahlainen","Lenko, Marja","1967","A","00000031_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000031_F.jpg","28",""
"32","Ahlainen","M","","","","","","Ahlainen","Sarmila, Hanna","1960","A","00000032_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000032_F.jpg","29",""
"34","Ahlainen","pitäjä","","","","","","Ahlainen","Peltola, Satu-Liisa","1966","A","00000034_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000034_F.jpg","30",""
"35","Ahlaistenjoki","joki","","1","21","46","","Ahlainen","Norrbacka, Hilkka","1977","A","00000035_F.jpg","","","","","1478","221416.9835238695","6843636.405938022","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000035_F.jpg","31",""
"36","Ahlaistenjoki","joki","","","","","","Ahlainen","Peltola, Satu-Liisa","1966","A","00000036_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000036_F.jpg","32",""
"37","Ahlaistenjoki","joki","","","","","","Ahlainen","Kleemola, Tarja","1969","A","00000037_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000037_F.jpg","33",""
"38","Ahlaistenjoki","joki","","","","","","Ahlainen","Vasama, Marjatta","1963","A","00000038_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000038_F.jpg","34",""
"39","Ahlaistenjoki","joki","","","","","","Ahlainen","Vasama, Marjatta","1963","A","00000039_F.jpg","J","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000039_F.jpg","35","34"
"40","Ahlgrenintontti","metsä","","1","1","E","11","Ahlainen","Lenko, Marja","1967","A","00000040_F.jpg","","","","","1471","218081.7921816463","6847484.711695561","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000040_F.jpg","36",""
"41","Aho","tila","114211","","16","56","","Ahlainen","Miikkulainen, Raija","1986","A","00000041_F.jpg","","","","","1483","216443.6156588952","6853624.263191545","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000041_F.jpg","37",""
"43","Aho","tila","114211","","16","56","","Ahlainen","Miikkulainen, Raija","1986","A","00000043_F.jpg","","","","","1483","216443.6156588952","6853624.263191545","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000043_F.jpg","38",""
"44","Ahola","tila","","1","9","G","6","Ahlainen","Peltola, Satu-Liisa","1966","A","00000044_F.jpg","","","","","1466","214581.167912484","6846189.892866004","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000044_F.jpg","39",""
"45","Ahteenalustapelto","pelto","","1","3","E","12","Ahlainen","Lenko, Marja","1967","A","00000045_F.jpg","","","","","1471","219274.1343308813","6848003.297800763","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000045_F.jpg","40",""
"46","Ahteenniittu","pelto","","1","7","H","4","Ahlainen","Lenko, Marja","1967","A","00000046_F.jpg","","","","","1471","223404.0903268253","6844099.384154422","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000046_F.jpg","41",""
"47","Ahteenniitty","pelto","114401","","23","47","9","Ahlainen","Laine, Helena","1989","A","00000047_F.jpg","","","","","1485","223443.7894463696","6844381.78873496","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000047_F.jpg","42",""
"48","Ahvenapaja","apaja","V:3/16","II","3","D","3","Ahlainen","Vasama, Marjatta","1963","A","00000048_F.jpg","","","","","1458","209569.7336243016","6849016.013219579","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000048_F.jpg","43",""
"49","Ahvenapaja","apaja","V:3/16","1","6","C","1","Ahlainen","Kleemola, Tarja","1969","A","00000049_F.jpg","","","","","1476","211893.5490472875","6849962.626360787","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000049_F.jpg","44",""
"50","Ahvenkarinnokka","niemeke","","1","9","I","9","Ahlainen","Peltola, Satu-Liisa","1966","A","00000050_F.jpg","","","","","1466","215005.9815967557","6843924.863540296","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000050_F.jpg","45",""
"51","Ahvenkivenranta","ranta","","1","8","G","25","Ahlainen","Peltola, Satu-Liisa","1966","A","00000051_F.jpg","","","","","1466","213728.9659155509","6846083.045787841","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000051_F.jpg","46",""
"52","Aidanjohdinpelto","pelto","V:3/11","I","5","K","1","Ahlainen","Vasama, Marjatta","1962","A","00000052_F.jpg","","","","","1457","211510.6910519793","6853341.310790512","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000052_F.jpg","47",""
"53","Aitaus","pelto","114211","","16","55","3","Ahlainen","Miikkulainen, Raija","1986","A","00000053_F.jpg","","","","","1483","216240.4340080718","6852742.62270144","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000053_F.jpg","48",""
"54","Aittapelto","pelto","114211","","14","56","","Ahlainen","Miikkulainen, Raija","1986","A","00000054_F.jpg","","","","","1483","214444.41822878","6853624.254276858","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000054_F.jpg","49",""
"55","Aittapelto","pelto","114211","","14","58","16","Ahlainen","Miikkulainen, Raija","1986","A","00000055_F.jpg","","","","","1483","214482.8435532926","6855928.11130973","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000055_F.jpg","50",""
"57","Aittapelto","pelto","114211","","18","58","10","Ahlainen","Miikkulainen, Raija","1986","A","00000057_F.jpg","","","","","1483","218748.8621896772","6855692.94618649","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000057_F.jpg","51",""
"58","Aksinpelto","pelto","114211","","13","57","32","Ahlainen","Miikkulainen, Raija","1986","A","00000058_F.jpg","","","","","1483","213899.9260363056","6854935.576072165","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000058_F.jpg","52",""
"59","Aksinpelto","pelto","V:3/11","I","7","J","3","Ahlainen","Vasama, Marjatta","1963","A","00000059_F.jpg","","","","","1457","213533.7413234636","6853901.868356238","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000059_F.jpg","53",""
"60","ala","A","","","","","","Ahlainen","Miikkulainen, Raija","1986","A","00000060_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000060_F.jpg","54",""
"61","Aladeeli","pelto","114211","","13","56","","Ahlainen","Miikkulainen, Raija","1986","A","00000061_F.jpg","","","","","1483","213444.8195082607","6853624.249818398","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000061_F.jpg","55",""
"62","Alagrundi","saari","V:3/16","II","4","A","","Ahlainen","Vasama, Marjatta","1962","A","00000062_F.jpg","","","","","1458","210418.1489622491","6852416.751059456","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000062_F.jpg","56",""
"64","Alaholma","saari","114208+114205","","13","59","","Ahlainen","Miikkulainen, Raija","1986","A","00000064_F.jpg","","","","","1482","212998.5827651667","6856700.092001171","12","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000064_F.jpg","57",""
"65","Alaholma","saari","V:3/11","I","4","J","","Ahlainen","Vasama, Marjatta","1962","A","00000065_F.jpg","","","","","1457","210620.5997920703","6854379.942840871","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000065_F.jpg","58",""
"67","Alaholma","saari","V:3/11","I","6","H","","Ahlainen","Vasama, Marjatta","1963","A","00000067_F.jpg","","","","","1457","212807.9592625989","6856263.158690745","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000067_F.jpg","59",""
"68","Alaholmanlahti","lahti","V:3/16","1","5","B","1","Ahlainen","Kleemola, Tarja","1969","A","00000068_F.jpg","","","","","1476","211588.7308882844","6851801.212091695","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000068_F.jpg","60",""
"69","Alaholmanluoto","kari","114208+114205","","11","55","13","Ahlainen","Miikkulainen, Raija","1986","A","00000069_F.jpg","","","","","1482","211590.6639634503","6852191.133011455","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000069_F.jpg","61",""
"70","Alaholmannokka","niemi","114208+114205","","12","59","17","Ahlainen","Miikkulainen, Raija","1986","A","00000070_F.jpg","","","","","1482","212843.337570986","6856348.859513901","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000070_F.jpg","62",""
"72","Alainginviiki","lahti","114207+114204","","07","48","7","Ahlainen","Miikkulainen, Raija","1974","A","00000072_F.jpg","","","","","1477","207494.9477779188","6845213.061100616","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000072_F.jpg","63",""
"73","Alaing","pelto","114207+114204","","08","48","5","Ahlainen","Miikkulainen, Raija","1974","A","00000073_F.jpg","","","","","1477","208032.4279138878","6846021.965973764","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000073_F.jpg","64",""
"74","Alainki","pelto","114207+114204","","08","48","5","Ahlainen","Miikkulainen, Raija","1974","A","00000074_F.jpg","","","","","1477","208034.3111607805","6846023.849220657","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000074_F.jpg","65",""
"75","Alakylä","kylä","114207+114204","","08-09","46-48","","Ahlainen","Miikkulainen, Raija","1974","A","00000075_F.jpg","","","","","1477","208446.8706206807","6843628.24016179","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000075_F.jpg","66",""
"76","Alakylä","kylä","","","","","","Ahlainen","Kleemola, Tarja","1969","A","00000076_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000076_F.jpg","67",""
"77","Alakylä","kylä","","","","","","Ahlainen","Lenko, Marja","1967","A","00000077_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000077_F.jpg","68",""
"78","Alakylä","kylä","","","","","","Ahlainen","Vasama, Marjatta","1962","A","00000078_F.jpg","","","","","0","-1","-1","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000078_F.jpg","69",""
"80","Alakylän tienvarsipalsta","metsä","","2","2","K","3","Ahlainen","Peltola, Satu-Liisa","1966","A","00000080_F.jpg","","","","","1467","218516.3105687955","6841770.573538513","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000080_F.jpg","70",""
"81","Alandeeli","pelto","114211","","13","56","35","Ahlainen","Miikkulainen, Raija","1986","A","00000081_F.jpg","","","","","1483","213894.9306977609","6853320.544871303","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000081_F.jpg","71",""
"82","Ala-Orviiki","pelto","114210","","15","50","1","Ahlainen","Miikkulainen, Raija","1986","A","00000082_F.jpg","","","","","1481","215896.7062311427","6848076.242508106","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000082_F.jpg","72",""
"83","Alaperi","saari","V:2/15","IV","11","K","","Ahlainen","Vasama, Marjatta","1963","A","00000083_F.jpg","","","","","1460","206693.6742853636","6853847.210421604","","KotusNA1","\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000083_F.jpg","73",""
